OriginRegion, DestinationRegion, EventName, IndustryCode, IndustryDescription, ImpactType, Output, Employment, WageAndSalaryEmployment, ProprietorEmployment, EmployeeCompensation, ProprietorIncome, TaxesOnProductionAndImports, OtherPropertyIncome, TagName
MISSING COUNTY,Montana (2024),MISSING COUNTY,272,Mechanical power transmission equipment manufacturing,Indirect,0.011249787003553155,3.291617523777026E-08,3.042127117332491E-08,2.494904064445349E-09,0.002377035223050104,3.7613948546161166E-05,8.999819596145979E-05,0.0009649625809814583,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,273,Other engine equipment manufacturing,Indirect,0.00542580082929877,5.797783650615022E-09,4.974118742059363E-09,8.23664908555659E-10,0.0005509242519151973,1.606655296757579E-05,5.3283392745518404E-05,0.00019061786606229287,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,274,"Measuring, dispensing, and other pumping equipment manufacturing",Indirect,0.031854321856433936,5.98888890507091E-08,5.447200311730047E-08,5.416885933408648E-09,0.00523843762156315,9.23314746152216E-05,0.00032145348816513226,0.0028457533978090725,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,275,Air and gas compressor manufacturing,Indirect,0.0007431512391215112,1.4064899199526723E-09,1.2823141990023772E-09,1.2417572095029514E-10,0.00013607624551441105,1.8386015609292684E-06,6.67266288192646E-06,3.9112238618813166E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,278,"Overhead cranes, hoists, and monorail systems manufacturing",Indirect,0.004810407803702939,8.84331390442518E-09,8.042709786807476E-09,8.00604117617703E-10,0.0007728993395858559,1.4088066632624107E-05,6.056365855970957E-05,0.000614998993013567,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,279,"Industrial truck, trailer, and stacker manufacturing",Indirect,0.007190084247792317,1.46024448013162E-08,1.3247213680021927E-08,1.355231121294273E-09,0.0012320692669407706,2.4649050768383245E-05,6.264584754022428E-05,0.0004950772715298516,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,281,Welding and soldering equipment manufacturing,Indirect,0.0005599638592137299,9.536033629374393E-10,9.536033629374393E-10,0,0.00018504317028441154,0,4.379522692340011E-06,7.690128626342922E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,282,Packaging machinery manufacturing,Indirect,0.0005658336999623011,1.6043630871580445E-09,1.491743085227641E-09,1.1262000193040395E-10,9.772109854769909E-05,2.033810022621376E-06,5.153105785320788E-06,2.6306841633873507E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,284,Fluid power cylinder and actuator manufacturing,Indirect,0.0005754606978681066,1.3627071939408674E-09,1.1575696170255534E-09,2.0513757691531404E-10,0.00018877284405070512,4.8758912742255E-06,4.6146961707462E-06,3.71022956635592E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,286,"Scales, balances, and miscellaneous general purpose machinery manufacturing",Indirect,0.007966867608195618,2.5823682439025096E-08,2.406336295624383E-08,1.7603194827812676E-09,0.0016420720598849593,3.240728326116049E-05,7.423589007289605E-05,0.00035933536092541473,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,287,Electronic computer manufacturing,Indirect,0.03017773769777246,1.649545171792204E-08,1.649545171792204E-08,0,0.0025670784149973403,0,0.00044749767020058783,0.0031268497985417476,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,288,Computer storage device manufacturing,Indirect,0.0067112346720944824,7.435644085870352E-09,7.435644085870352E-09,0,0.0018209406822214873,0,6.934188245365754E-05,0.0009439335880400855,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,289,Computer terminals and other computer peripheral equipment manufacturing,Indirect,0.009901631891101699,1.684667625438556E-08,1.684667625438556E-08,0,0.0013184601318261878,0,0.00018463479724253523,0.0010013051273526372,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,290,Telephone apparatus manufacturing,Indirect,0.013433854715110868,2.0297743364183065E-08,1.939280321200825E-08,9.049401521748154E-10,0.0022830253789615737,-8.965496990919419E-08,0.00021793802760096618,0.0013446679058943464,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,291,Broadcast and wireless communications equipment manufacturing,Indirect,0.017889091406802064,2.8855731091457156E-08,2.7941228936548655E-08,9.145021549084991E-10,0.0026593981408796433,-1.1243492550554523E-07,0.00024750074215216996,0.002062802168684456,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,292,Other communications equipment manufacturing,Indirect,0.0025002287915076005,4.5146224041077125E-09,2.52690136610287E-09,1.9877210380048423E-09,0.00047264536880414765,5.51297291545525E-05,1.0972550559111443E-05,0.00046104479468323537,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,293,Audio and video equipment manufacturing,Indirect,0.00011542458352661521,2.04516744903084E-10,2.04516744903084E-10,0,9.858646412022253E-06,0,1.928741660297066E-06,6.7065659968553535E-06,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,294,Printed circuit assembly (electronic assembly) manufacturing,Indirect,0.0038156375157817226,6.405496102013283E-09,6.405496102013283E-09,0,0.0004625143668374042,0,4.4886304800133094E-05,0.0006911465266964727,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,296,Semiconductor and related device manufacturing,Indirect,0.03577659333096176,3.598246075817504E-08,3.319360810452938E-08,2.7888526536456604E-09,0.004708124919180426,-9.637608476775935E-08,0.0005931353909258394,0.002820315623170443,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,298,Electronic connector manufacturing,Indirect,0.0029747211632160826,5.791276318465506E-09,5.791276318465506E-09,0,0.000544999157664301,0,3.961441021094654E-05,0.0003713646709669916,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,299,Other electronic component manufacturing,Indirect,0.013207857553618125,3.2846626313679855E-08,3.153855412936103E-08,1.3080721843188349E-09,0.0037044628383568405,-8.003718797553357E-08,0.00015799998203497916,0.0019140651130101216,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,300,Electromedical and electrotherapeutic apparatus manufacturing,Indirect,0.00019693347087003976,4.040428692516099E-10,3.8203431030202783E-10,2.20085589495821E-11,4.931288085252618E-05,-8.490610793813104E-10,3.2420259378375576E-06,1.6065966728927764E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,301,"Search, detection, and navigation instruments manufacturing",Indirect,0.00017457168944206948,2.902051292492478E-10,2.7638913612386935E-10,1.381599312537849E-11,4.1055915030207664E-05,-1.7582009217553097E-09,1.9163296185534025E-06,2.9217885822372233E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,302,Automatic environmental control manufacturing,Indirect,0.0018572551418980297,4.712235615102807E-09,4.712235615102807E-09,0,0.0006855715588752096,0,2.2185911302514274E-05,0.00030704349331370044,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,303,Industrial process variable instruments manufacturing,Indirect,0.020580541304639884,5.4342890552666555E-08,5.318264740406071E-08,1.1602431486058438E-09,0.004183165064354731,-1.2258907037371576E-07,0.0003087718805240016,0.0029624949462969266,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,304,Totalizing fluid meter and counting device manufacturing,Indirect,0.0006743254818334292,1.0251928325150535E-09,1.0251928325150535E-09,0,0.0001628615429607953,0,1.0045486137121558E-05,0.00010382868023215626,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,305,Electricity and signal testing instruments manufacturing,Indirect,9.226431162429018E-05,1.5418937744835498E-10,1.422434536835969E-10,1.1945923764758053E-11,2.806334480980017E-05,-4.784740864144528E-10,1.0855839442837842E-06,1.1034113163144269E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,306,Analytical laboratory instrument manufacturing,Indirect,0.03714896140905691,7.699909247863611E-08,7.317970194399416E-08,3.819390534641948E-09,0.009764281651985361,-2.1082301738837955E-07,0.00043939960206354093,0.0045687000343816965,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,308,"Watch, clock, and other measuring and controlling device manufacturing",Indirect,0.010148930706882303,1.851793915310283E-08,1.760502939649138E-08,9.129097566114519E-10,0.0018511156464272101,-1.0642118862100455E-07,0.00015457202491646576,0.0006276585203990743,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,309,Manufacturing and reproducing magnetic and optical media,Indirect,13.120156527360075,1.7904082227455246E-05,1.7904082227455246E-05,0,1.9914539495969332,0,0.19951796400327146,1.4175353068332208,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,311,Lighting fixture manufacturing,Indirect,0.011902306580122025,3.504358940063017E-08,2.4002190253208012E-08,1.1041399147422158E-08,0.0015063633854349881,1.2756972709333224E-05,9.867607669760584E-05,-5.549861628306267E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,314,"Power, distribution, and specialty transformer manufacturing",Indirect,6.239059240870613E-05,1.8522846971689495E-10,8.183040995843577E-11,1.0339805975845917E-10,1.1174123920376834E-05,1.2184218719378079E-07,4.2084608224609996E-07,-5.376453666402975E-07,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,315,Motor and generator manufacturing,Indirect,0.0005402403858253314,1.0733062131448658E-09,3.942640004781866E-10,6.790422126666791E-10,8.032122621195708E-05,1.0819379955780249E-06,3.723043843124141E-06,-3.1434604241866256E-06,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,316,Switchgear and switchboard apparatus manufacturing,Indirect,0.0017011623036902056,4.0402107657220675E-09,1.7658578887857198E-09,2.2743528769363473E-09,0.00027345968659343975,2.9121356564303412E-06,1.3905124030130428E-05,-1.0591710761144355E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,318,Battery manufacturing,Indirect,0.1487760122919291,2.588887229138814E-07,1.2961094468350918E-07,1.2927777823037223E-07,0.012771362456241084,0.00016341766781189878,-0.0003015995584144295,-0.0005594437974104753,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,320,Other communication and energy wire manufacturing,Indirect,0.01641320838323176,2.4778522526352146E-08,1.557696821061342E-08,9.20155431573873E-09,0.001340337654846131,1.1469892225579975E-05,0.00010943043921166702,-8.793021246182494E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,321,Wiring device manufacturing,Indirect,0.2436766307490774,5.779981738842892E-07,3.4108116623505797E-07,2.3691700764923125E-07,0.028777960302822692,0.00023801888536579882,0.0015158319846408552,-0.0017472321583085018,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,323,All other miscellaneous electrical equipment and component manufacturing,Indirect,0.0129979488718835,3.0673868068705686E-08,1.7668538447634446E-08,1.3005329621071235E-08,0.002112389905988694,1.783576691002782E-05,7.397799640640663E-05,-5.556702096313983E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,324,Automobile and light duty motor vehicle manufacturing,Indirect,0.0004376035167383725,2.0499777746595031E-10,2.0499777746595031E-10,0,2.7829805082074863E-05,0,7.946919501432609E-06,1.866066670218047E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,326,Motor vehicle body manufacturing,Indirect,0.05186533018600225,1.1447921784550165E-07,1.1175933017608142E-07,2.7198876694202473E-09,0.009220838636301349,-2.2739031920720347E-05,0.0005058855116150396,0.0007042012836803566,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,327,Truck trailer manufacturing,Indirect,0.0113494478496656,2.4838878189349523E-08,2.442288188645586E-08,4.159963028936602E-10,0.001788013000565465,-4.012105132038865E-06,0.0001042271661621056,0.0001541685262342958,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,328,Motor home manufacturing,Indirect,0.006824065792017503,1.3256742843812807E-08,1.2903690949029017E-08,3.53051894783793E-10,0.0009102177095303278,-2.358300407224495E-06,6.656557996237261E-05,9.671139119938852E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,329,Travel trailer and camper manufacturing,Indirect,1.7610114226776628,4.085481047299139E-06,4.013642988480214E-06,7.183805881892495E-08,0.29855712630460474,-0.0008039632618906836,0.01682163810764574,0.04227636427144503,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,330,Motor vehicle gasoline engine and engine parts manufacturing,Indirect,0.12882134533146655,1.5739053427651593E-07,1.506017559418037E-07,6.788778334712206E-09,0.01661190598571662,-3.9117937833186705E-05,0.0013238031819064002,0.002203444822580744,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,331,Motor vehicle electrical and electronic equipment manufacturing,Indirect,2.540665907647244,4.224469671809115E-06,4.067973669178554E-06,1.564960026305607E-07,0.4105821205558053,-0.0011500969704700708,0.030620899635182445,0.049350943071056905,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,332,Motor vehicle transmission and power train parts manufacturing,Indirect,0.024557340020424267,3.355114758148297E-08,3.355114758148297E-08,0,0.0035723450844254248,0,0.00026776494803204065,0.0006449306715594159,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,333,Motor vehicle seating and interior trim manufacturing,Indirect,0.07311648408230799,1.453710007122439E-07,1.409109275904513E-07,4.4600731217926035E-09,0.01066749656454205,-2.446292399032631E-05,0.0008523060034116164,0.001218568375972525,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,335,Other motor vehicle parts manufacturing,Indirect,1.1236774903223243,2.0758411304479657E-06,2.0276574960334193E-06,4.818363441454644E-08,0.12212101003107038,-0.00029680841739362603,0.014977809995575377,0.01858808591457438,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,337,Aircraft manufacturing,Indirect,0.0006578464123668565,1.6217235455464908E-09,1.351158515409422E-09,2.7056503013706875E-10,9.626108587750242E-05,-5.680955915065195E-09,1.2285169533423646E-05,2.4887054129599607E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,338,Aircraft engine and engine parts manufacturing,Indirect,4.775697751294101E-06,6.649452997579219E-12,6.649452997579219E-12,0,1.2614204059584867E-06,0,6.066332426165601E-08,2.1957438607714755E-07,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,339,Other aircraft parts and auxiliary equipment manufacturing,Indirect,0.04899243404409533,1.4353963445497715E-07,1.145280962429943E-07,2.901153821198286E-08,0.016869571252070524,-1.5435801648360182E-05,0.0005681279365049849,0.0020808783764739752,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,340,Guided missile and space vehicle manufacturing,Indirect,4.251129541798909E-05,6.246756571467039E-11,6.246756571467039E-11,0,1.5058108675822736E-05,0,7.984734602326048E-07,3.620219073771455E-06,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,341,Propulsion units and parts for space vehicles and guided missiles manufacturing,Indirect,0.0002067605577556327,3.9735070595957983E-10,3.9735070595957983E-10,0,7.6577410904465E-05,0,3.551754629353315E-06,-1.9302684679543627E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,342,Railroad rolling stock manufacturing,Indirect,0.00011483780681331283,2.3052143463654015E-10,2.3052143463654015E-10,0,2.9483988093687514E-05,0,1.6004604430935736E-06,4.406384500380676E-07,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,343,Ship building and repairing,Indirect,0.004647226379717189,1.7585388831064265E-08,1.4812976843436497E-08,2.77241198762777E-09,0.0012543308929572952,-8.112116498560664E-07,5.24713880933113E-05,0.0001360101772241551,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,344,Boat building,Indirect,0.0011774556629259515,3.382398155855731E-09,3.382398155855731E-09,0,0.00015201132478266172,0,2.2100583257293193E-05,8.54184953503151E-06,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,345,"Motorcycle, bicycle, and parts manufacturing",Indirect,0.003026314453327631,8.250731135026863E-09,8.250731135026863E-09,0,0.0005967964800858884,0,4.9357066319162356E-05,0.0002447362376560479,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,347,All other transportation equipment manufacturing,Indirect,0.046169542748785417,7.046819706809918E-08,6.343539361573467E-08,7.03280345236449E-09,0.006258137853190605,-4.631769129152632E-06,0.0007906081794277613,0.0020833844347013727,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,348,Wood kitchen cabinet and countertop manufacturing,Indirect,4.122730515671904,1.959564203483701E-05,1.4750743182154932E-05,4.84489885268208E-06,1.1341323826437348,0.16567707820432628,0.02469320833493953,0.1591168386483482,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,349,Upholstered household furniture manufacturing,Indirect,0.003140391694259206,1.4509243890879784E-08,1.0390075148360047E-08,4.119168742519736E-09,0.0006269557433095711,0.00012245397437712558,2.6139331750811567E-05,6.395546495012963E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,350,Nonupholstered wood household furniture manufacturing,Indirect,0.16647039882962636,7.89628667005264E-07,6.248143711527539E-07,1.6481429585251012E-07,0.03986477422803837,0.004702651835118819,0.0009254618341086816,0.0050130375269829995,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,351,Other household nonupholstered furniture manufacturing,Indirect,0.0008450240155744793,2.58337132120411E-09,1.9900368927657705E-09,5.933344284383393E-10,0.0001248369296147554,1.5345262287219304E-05,6.444290654347615E-06,1.2816832941647532E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,352,Institutional furniture manufacturing,Indirect,0.0072673230095099805,2.9266759227057464E-08,2.0832685367064088E-08,8.434073859993375E-09,0.0016714536172729197,0.0002604364463875552,5.195448320400842E-05,0.0002077144019755365,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,353,Wood office furniture manufacturing,Indirect,0.0010116197688685685,3.9883420197824625E-09,2.9338820903792237E-09,1.0544599294032384E-09,0.00016587222411293737,3.965902882093836E-05,9.750851356151485E-06,3.3489984030797165E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,354,Custom architectural woodwork and millwork,Indirect,0.5038915667736676,2.3469591816506E-06,1.801563620864328E-06,5.453955607862716E-07,0.13441289455407807,0.01925803479754552,0.002148519960730121,-0.07392941731281236,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,356,"Showcase, partition, shelving, and locker manufacturing",Indirect,0.45081173969620786,1.48474549198984E-06,1.0805009921650987E-06,4.0424449982474125E-07,0.08331277947218593,0.01497396413253827,0.003237043206899916,0.020460097250176168,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,357,Mattress manufacturing,Indirect,0.0008873806212510783,2.230398242029721E-09,1.7608064342827465E-09,4.695918077469746E-10,0.00010684317591149729,1.764391326669622E-05,6.737723162751011E-06,3.963251608739871E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,359,Surgical and medical instrument manufacturing,Indirect,1.4271813420924981,4.673051854564665E-06,2.4637552514165784E-06,2.2092966031480857E-06,0.36823649959377097,0.04788433005790123,0.013018577253129378,0.1630393639551701,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,360,Surgical appliance and supplies manufacturing,Indirect,0.009070633971016474,2.9690524973558955E-08,2.1499303588301235E-08,8.191221385257722E-09,0.0014749071987921805,0.00012496836468436142,0.00010413064576721774,0.0008030183502386943,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,361,Dental equipment and supplies manufacturing,Indirect,0.006609190668048125,2.3183975983894436E-08,1.6723265662024195E-08,6.4607103218702395E-09,0.0013342037373663624,0.00014181453543294804,6.707765733027618E-05,0.000542288505734318,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,362,Ophthalmic goods manufacturing,Indirect,0.00020069787709093878,5.861022390059094E-10,3.017507727989451E-10,2.843514662069643E-10,5.9718606446916515E-05,5.7414538289684354E-06,1.7194654167871375E-06,3.9248817320137975E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,363,Dental laboratories,Indirect,3.8127338957640384E-07,2.9453732078710834E-12,2.165242139432349E-12,7.801310684387346E-13,1.6824401015944947E-07,1.5936627148979837E-08,3.380356755246286E-09,3.2640256608603105E-09,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,364,Jewelry and silverware manufacturing,Indirect,0.32860635619979994,1.1770098260942652E-06,8.699249273373224E-07,3.070848987569429E-07,0.057915830598215104,0.004884579145996396,0.003630978599563389,0.032980478527163105,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,365,Sporting and athletic goods manufacturing,Indirect,0.23105144503703645,7.163793178355013E-07,4.740227363640896E-07,2.4235658147141147E-07,0.04745872976979368,0.00415622343515032,0.003981428313770125,0.020399801481572753,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,366,"Doll, toy, and game manufacturing",Indirect,9.580095169060767,2.0171710299349368E-05,1.244781939156365E-05,7.723890907785715E-06,1.5868866892534863,0.16461493722703485,0.061496343198735946,2.1322749963705414,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,367,Office supplies (except paper) manufacturing,Indirect,3.2367457682097185,9.198754755000696E-06,6.56030052474777E-06,2.638454230252928E-06,0.5074755762156452,0.0344967963617242,0.02954957968813684,0.15820075520405558,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,368,Sign manufacturing,Indirect,123.58431018913002,0.000715583602763249,0.000528685434507717,0.00018689816825553208,40.93565760087299,3.193719348420016,1.1257790659018976,0.15586736270421453,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,369,"Gasket, packing, and sealing device manufacturing",Indirect,0.5186660340995373,2.4178124806877466E-06,1.7163880642481113E-06,7.014244164396357E-07,0.12892475122646513,0.00916741941205238,0.005072067185258167,0.02689114611578196,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,370,Musical instrument manufacturing,Indirect,0.24315171071540617,1.3170312752573558E-06,9.052000401201703E-07,4.118312351371855E-07,0.08398976581827752,0.007179093200949551,0.0014133957380240403,-0.0037123719745725454,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,374,All other miscellaneous manufacturing,Indirect,1.380397904323143,4.199705890923376E-06,2.996433803858206E-06,1.2032720870651695E-06,0.2393598204853089,0.022265971636943688,0.012014386847519152,0.08967440050197734,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,375,Wholesale - Motor vehicle and motor vehicle parts and supplies,Indirect,193.8276664522297,0.00035848930417078874,0.00031557529640280954,4.291400776797925E-05,31.39767551847668,2.4014768001597733,4.722928023759177,48.14157147431321,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,376,Wholesale - Professional and commercial equipment and supplies,Indirect,127.9060631999596,0.00041116251123962303,0.00033666979796710136,7.449271327252166E-05,56.501772505090365,4.189422410175661,2.6550293034550285,9.048096533843532,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,377,Wholesale - Household appliances and electrical and electronic goods,Indirect,224.60653291314281,0.0002716940293243306,0.00022819708307844446,4.349694624588614E-05,34.19712453821785,2.5139326732353267,4.339725818305078,61.084720170577945,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,378,"Wholesale - Machinery, equipment, and supplies",Indirect,290.35646138822824,0.0008940551338164451,0.0007799910781354135,0.00011406405568103164,87.4100923100164,6.222797125108764,8.550978759374495,51.59730636630068,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,379,Wholesale - Other durable goods merchant wholesalers,Indirect,344.79555169815376,0.001023423879378497,0.0009013568650439948,0.00012206701433450221,94.32538135760667,6.999240147446853,11.5398539772262,55.81978838138461,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,380,Wholesale - Drugs and druggists’ sundries,Indirect,116.84527680557461,0.0001037928637541303,7.96625184470073E-05,2.4130345307122988E-05,19.62008902919704,1.4117399775859618,1.0722679901132017,34.850032001536356,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,381,Wholesale - Grocery and related product wholesalers,Indirect,68.04766961856414,0.0002456040406046006,0.00022230269132931862,2.3301349275281995E-05,18.8685534104903,1.364178038347558,0.689348710005834,11.695998494524039,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,382,Wholesale - Petroleum and petroleum products,Indirect,277.68783792345306,0.00025631036139706645,0.00022582265735481192,3.048770404225454E-05,21.964302266281965,1.8782571424610888,160.33332093398352,46.28088539958108,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,383,Wholesale - Other nondurable goods merchant wholesalers,Indirect,748.1614531986852,0.002007978705859403,0.0018147626630262688,0.0001932160428331347,152.58851066344812,10.916720400103799,44.47284781592073,148.5544076687596,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,384,Wholesale - Wholesale electronic markets and agents and brokers,Indirect,181.5868654464362,0.0025562161982382345,0.0021990022733883114,0.0003572139248499233,271.32922304716385,21.860454053990622,0.7700277494567478,-213.06559429436263,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,385,Retail - Motor vehicle and parts dealers,Indirect,153.45680058295034,0.0008471320620845373,0.0007342216007529054,0.00011291046133163178,59.81389204477175,4.829720540569667,3.256688720716769,40.443074523993836,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,386,Retail - Furniture and home furnishings stores,Indirect,13.47146914623965,0.00010754224033197205,7.085226081502351E-05,3.668997951694854E-05,4.971336580288501,0.36753956283786954,0.29431171798535066,6.901363230483618,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,387,Retail - Electronics and appliance stores,Indirect,3.8754948071300035,7.797261009082879E-05,4.658337552070587E-05,3.138923457012291E-05,3.5137308099255256,0.2509422324211035,0.11172815069996721,-0.28235732394451296,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,388,Retail - Building material and garden equipment and supplies stores,Indirect,482.7712459861399,0.003655964466634968,0.0031924815439728083,0.0004634829226621598,204.73540527940716,7.911727659767154,11.335016540201623,204.30658249234662,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,389,Retail - Food and beverage stores,Indirect,7.904114130268553,7.637892257824905E-05,6.90337317894428E-05,7.345190788806233E-06,3.307951207301496,0.4113937536074871,0.10891450682183713,1.9392317978389215,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,390,Retail - Health and personal care stores,Indirect,1.0292323490420696,9.611241286495675E-06,6.005984577871225E-06,3.6052567086244497E-06,0.40071930585038634,0.04543333090076822,0.013958438780343798,0.3192857686890323,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,391,Retail - Gasoline stores,Indirect,29.763414429355617,0.00026268338287064176,0.00023463745347568064,2.8045929394961168E-05,10.059583140817008,2.7271176346682275,0.5923897665535651,5.431601678839572,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,392,Retail - Clothing and clothing accessories stores,Indirect,1.1911682416282194,1.1522734610643614E-05,7.64456770295972E-06,3.8781669076838935E-06,0.28162221991706315,0.043454177010065195,0.025211582059601993,0.22979362677250756,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,393,"Retail - Sporting goods, hobby, musical instrument and book stores",Indirect,9.345394327296027,0.0001572487487566552,0.00010124939383898698,5.599935491766821E-05,3.9763783718641736,0.4022542669785916,0.17573190782436648,2.7766617871889023,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,394,Retail - General merchandise stores,Indirect,21.29197579723947,0.0002466963975819836,0.00022676107661650865,1.9935320965474913E-05,11.505431829890295,0.25543609707811427,-0.6556952934693536,3.189291038964652,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,395,Retail - Miscellaneous store retailers,Indirect,20.548228969803166,0.00026339639766073474,0.00014243815694356401,0.00012095824071717077,6.489623341731446,6.249898097871902,0.23816007499513864,0.08651767473171774,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,396,Air transportation,Indirect,523.6422553017994,0.000824325754627816,0.0006571745702270781,0.00016715118440073783,64.65541867207423,106.47679363463872,41.68404166004362,91.08073407739128,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,397,Rail transportation,Indirect,92.94707478500384,0.00015489450386081967,0.00015481385671191054,8.064714890913125E-08,21.34912314949209,-1.3679078463009378,0.8937089125201618,40.6699181504599,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,398,Water transportation,Indirect,1.5311959051929462,2.4589591610554926E-06,0,2.4589591610554926E-06,0,-0.20193797855844065,0.004494081166377042,0,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,399,Truck transportation,Indirect,1083.0596919811637,0.004582393143622425,0.0031114726175018384,0.001470920526120587,287.1221805083816,118.12482670794535,21.410964346768687,137.35479635319783,""
